drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Trimazosin,3,4,79,208,1.96963878856613,0.304413867243848,1
Tamsulosin,3,4,79,208,1.96963878856613,0.304413867243848,1
Midodrine,3,4,79,208,1.96963878856613,0.304413867243848,1
Afamelanotide,3,4,79,208,1.96963878856613,0.304413867243848,1
Malonyl-CoA,3,4,79,208,1.96963878856613,0.304413867243848,1
Cyamemazine,3,4,79,208,1.96963878856613,0.304413867243848,1
Methysergide,3,4,79,208,1.96963878856613,0.304413867243848,1
Eletriptan,3,4,79,208,1.96963878856613,0.304413867243848,1
FR233623,3,4,79,208,1.96963878856613,0.304413867243848,1
Levosimendan,3,4,79,208,1.96963878856613,0.304413867243848,1
Bimatoprost,3,4,79,208,1.96963878856613,0.304413867243848,1
Sulprostone,3,4,79,208,1.96963878856613,0.304413867243848,1
Olmesartan,10,20,72,192,1.33198326795279,0.306710171140838,1
Adenine,7,13,75,199,1.42687215093622,0.308327715984208,1
Rilpivirine,2,2,80,210,2.61503896923139,0.310838344706799,1
Spirapril,2,2,80,210,2.61503896923139,0.310838344706799,1
Rescinnamine,2,2,80,210,2.61503896923139,0.310838344706799,1
Isoquinoline,2,2,80,210,2.61503896923139,0.310838344706799,1
Trandolapril,2,2,80,210,2.61503896923139,0.310838344706799,1
"5'-FLUORO-2',5'-DIDEOXYADENOSINE",2,2,80,210,2.61503896923139,0.310838344706799,1
Fosinopril,2,2,80,210,2.61503896923139,0.310838344706799,1
Levomethadyl Acetate,2,2,80,210,2.61503896923139,0.310838344706799,1
Higenamine,2,2,80,210,2.61503896923139,0.310838344706799,1
Maleic Acid,2,2,80,210,2.61503896923139,0.310838344706799,1
Nilvadipine,9,18,73,194,1.3274371850215,0.323554744873258,1
Idazoxan,11,23,71,189,1.27206876780654,0.332820339221237,1
Bretylium,8,16,74,196,1.32301399824572,0.341924141836286,1
Ropinirole,5,9,77,203,1.46260942528712,0.345344601996781,1
L-Tryptophan,5,9,77,203,1.46260942528712,0.345344601996781,1
Pentamidine,7,14,75,198,1.31870879180142,0.362202153598127,1
Pethidine,7,14,75,198,1.31870879180142,0.362202153598127,1
Taxifolin,4,7,78,205,1.49959372191372,0.367679386271896,1
Ethopropazine,4,7,78,205,1.49959372191372,0.367679386271896,1
alpha-D-glucose 6-phosphate,4,7,78,205,1.49959372191372,0.367679386271896,1
Misoprostol,4,7,78,205,1.49959372191372,0.367679386271896,1
Drotaverine,9,19,73,193,1.25139033378469,0.37091570502593,1
Leflunomide,9,19,73,193,1.25139033378469,0.37091570502593,1
Doxepin,6,12,76,200,1.3145169085234,0.38495695850324,1
Thiethylperazine,6,12,76,200,1.3145169085234,0.38495695850324,1
Mesoridazine,6,12,76,200,1.3145169085234,0.38495695850324,1
Fructose-6-Phosphate,6,12,76,200,1.3145169085234,0.38495695850324,1
Salsalate,6,12,76,200,1.3145169085234,0.38495695850324,1
Bromfenac,6,12,76,200,1.3145169085234,0.38495695850324,1
5-Fluoro-2'-Deoxyuridine-5'-Monophosphate,8,17,74,195,1.23916701574658,0.392692105616045,1
Lafutidine,8,17,74,195,1.23916701574658,0.392692105616045,1
Ramelteon,3,5,79,207,1.56952348158048,0.394279651486523,1
Acetophenazine,3,5,79,207,1.56952348158048,0.394279651486523,1
Remoxipride,3,5,79,207,1.56952348158048,0.394279651486523,1
Alizapride,3,5,79,207,1.56952348158048,0.394279651486523,1
Bromperidol,3,5,79,207,1.56952348158048,0.394279651486523,1
Tiapride,3,5,79,207,1.56952348158048,0.394279651486523,1
Domperidone,3,5,79,207,1.56952348158048,0.394279651486523,1
Benperidol,3,5,79,207,1.56952348158048,0.394279651486523,1
Nomifensine,3,5,79,207,1.56952348158048,0.394279651486523,1
Abexinostat,3,5,79,207,1.56952348158048,0.394279651486523,1
Isosorbide Dinitrate,3,5,79,207,1.56952348158048,0.394279651486523,1
Amyl Nitrite,3,5,79,207,1.56952348158048,0.394279651486523,1
Erythrityl Tetranitrate,3,5,79,207,1.56952348158048,0.394279651486523,1
Ataciguat,3,5,79,207,1.56952348158048,0.394279651486523,1
Levorphanol,3,5,79,207,1.56952348158048,0.394279651486523,1
Tri-Chloro-Acetaldehyde,10,22,72,190,1.19869966959108,0.396478498240066,1
Cetirizine,14,32,68,180,1.15748163236699,0.398685700172406,1
Elamipretide,5,10,77,202,1.31043393311377,0.411083035255161,1
Sivelestat,5,10,77,202,1.31043393311377,0.411083035255161,1
D-glucitol 6-phosphate,5,10,77,202,1.31043393311377,0.411083035255161,1
Thiocoumarin,5,10,77,202,1.31043393311377,0.411083035255161,1
L-Thiocitrulline,5,10,77,202,1.31043393311377,0.411083035255161,1
4-(1H-IMIDAZOL-1-YL)PHENOL,5,10,77,202,1.31043393311377,0.411083035255161,1
4r-Fluoro-N6-Ethanimidoyl-L-Lysine,5,10,77,202,1.31043393311377,0.411083035255161,1
Selenomethionine,5,10,77,202,1.31043393311377,0.411083035255161,1
"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID",5,10,77,202,1.31043393311377,0.411083035255161,1
GW-406381,5,10,77,202,1.31043393311377,0.411083035255161,1
Aceclofenac,5,10,77,202,1.31043393311377,0.411083035255161,1
Flutamide,7,15,75,197,1.22485479635619,0.416905428713798,1
Ifenprodil,13,30,69,182,1.14245232085508,0.41881431592259,1
Selegiline,13,30,69,182,1.14245232085508,0.41881431592259,1
Cinnarizine,9,20,73,192,1.18283793657797,0.419024469812591,1
Phenoxybenzamine,11,25,71,187,1.15826086441753,0.419406042826477,1
Nandrolone decanoate,2,3,80,209,1.73800503703961,0.428411367617155,1
Ethosuximide,2,3,80,209,1.73800503703961,0.428411367617155,1
Methsuximide,2,3,80,209,1.73800503703961,0.428411367617155,1
Paramethadione,2,3,80,209,1.73800503703961,0.428411367617155,1
Trimethadione,2,3,80,209,1.73800503703961,0.428411367617155,1
Castanospermine,2,3,80,209,1.73800503703961,0.428411367617155,1
Cerulenin,2,3,80,209,1.73800503703961,0.428411367617155,1
Pretomanid,2,3,80,209,1.73800503703961,0.428411367617155,1
Aminolevulinic acid,2,3,80,209,1.73800503703961,0.428411367617155,1
Dimethyl fumarate,2,3,80,209,1.73800503703961,0.428411367617155,1
Flubendazole,2,3,80,209,1.73800503703961,0.428411367617155,1
RG-4733,2,3,80,209,1.73800503703961,0.428411367617155,1
"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",2,3,80,209,1.73800503703961,0.428411367617155,1
N-Acetyl Serotonin,2,3,80,209,1.73800503703961,0.428411367617155,1
Octreotide,2,3,80,209,1.73800503703961,0.428411367617155,1
Anagrelide,2,3,80,209,1.73800503703961,0.428411367617155,1
Enoximone,2,3,80,209,1.73800503703961,0.428411367617155,1
Aminophenazone,2,3,80,209,1.73800503703961,0.428411367617155,1
Flurbiprofen Methyl Ester,2,3,80,209,1.73800503703961,0.428411367617155,1
(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid,2,3,80,209,1.73800503703961,0.428411367617155,1
O-acetyl-L-serine,2,3,80,209,1.73800503703961,0.428411367617155,1
Acetic Acid Salicyloyl-Amino-Ester,2,3,80,209,1.73800503703961,0.428411367617155,1
Darunavir,2,3,80,209,1.73800503703961,0.428411367617155,1
Selinexor,2,3,80,209,1.73800503703961,0.428411367617155,1
Bepridil,12,28,70,184,1.12605608362784,0.440255755320724,1
Pipamperone,4,8,78,204,1.3064556766417,0.442111759706525,1
Molindone,4,8,78,204,1.3064556766417,0.442111759706525,1
Agomelatine,4,8,78,204,1.3064556766417,0.442111759706525,1
Tianeptine,4,8,78,204,1.3064556766417,0.442111759706525,1
Succinylcholine,4,8,78,204,1.3064556766417,0.442111759706525,1
Benzquinamide,4,8,78,204,1.3064556766417,0.442111759706525,1
Cyclizine,4,8,78,204,1.3064556766417,0.442111759706525,1
Amisulpride,4,8,78,204,1.3064556766417,0.442111759706525,1
Tramadol,8,18,74,194,1.16452276959271,0.443806071627264,1
Mefenamic acid,8,18,74,194,1.16452276959271,0.443806071627264,1
Isradipine,9,21,73,191,1.12087629171018,0.467159169243343,1
Icosapent ethyl,9,21,73,191,1.12087629171018,0.467159169243343,1
Diacerein,9,21,73,191,1.12087629171018,0.467159169243343,1
Indinavir,7,16,75,196,1.1427852723698,0.471382449474671,1
Niflumic Acid,16,39,66,173,1.07509854582232,0.472596215893476,1
Trimipramine,5,11,77,201,1.18579928757958,0.475986082753659,1
Neostigmine,1,1,81,211,2.59513881959687,0.480717884423394,1
Edrophonium,1,1,81,211,2.59513881959687,0.480717884423394,1
Isoflurophate,1,1,81,211,2.59513881959687,0.480717884423394,1
Ambenonium,1,1,81,211,2.59513881959687,0.480717884423394,1
(R)-tacrine(10)-hupyridone,1,1,81,211,2.59513881959687,0.480717884423394,1
Propidium,1,1,81,211,2.59513881959687,0.480717884423394,1
(S)-tacrine(10)-hupyridone,1,1,81,211,2.59513881959687,0.480717884423394,1
Huperzine A,1,1,81,211,2.59513881959687,0.480717884423394,1
beta-L-fucose,1,1,81,211,2.59513881959687,0.480717884423394,1
TACRINE(8)-4-AMINOQUINOLINE,1,1,81,211,2.59513881959687,0.480717884423394,1
Setiptiline,1,1,81,211,2.59513881959687,0.480717884423394,1
Tizanidine,1,1,81,211,2.59513881959687,0.480717884423394,1
Tramazoline,1,1,81,211,2.59513881959687,0.480717884423394,1
Guanabenz,1,1,81,211,2.59513881959687,0.480717884423394,1
Magnesium Sulfate,1,1,81,211,2.59513881959687,0.480717884423394,1
Dutasteride,1,1,81,211,2.59513881959687,0.480717884423394,1
Broxuridine,1,1,81,211,2.59513881959687,0.480717884423394,1
Nefiracetam,1,1,81,211,2.59513881959687,0.480717884423394,1
D-Phenylalanine,1,1,81,211,2.59513881959687,0.480717884423394,1
Pexacerfont,1,1,81,211,2.59513881959687,0.480717884423394,1
Verucerfont,1,1,81,211,2.59513881959687,0.480717884423394,1
Emicerfont,1,1,81,211,2.59513881959687,0.480717884423394,1
Telavancin,1,1,81,211,2.59513881959687,0.480717884423394,1
Adenosine-5-Diphosphoribose,1,1,81,211,2.59513881959687,0.480717884423394,1
Sodium hydroxide,1,1,81,211,2.59513881959687,0.480717884423394,1
Latamoxef,1,1,81,211,2.59513881959687,0.480717884423394,1
Freselestat,1,1,81,211,2.59513881959687,0.480717884423394,1
Ulimorelin,1,1,81,211,2.59513881959687,0.480717884423394,1
Oxymetholone,1,1,81,211,2.59513881959687,0.480717884423394,1
Acetohexamide,1,1,81,211,2.59513881959687,0.480717884423394,1
Glisoxepide,1,1,81,211,2.59513881959687,0.480717884423394,1
Ezogabine,1,1,81,211,2.59513881959687,0.480717884423394,1
Sagopilone,1,1,81,211,2.59513881959687,0.480717884423394,1
Avatrombopag,1,1,81,211,2.59513881959687,0.480717884423394,1
Cefdinir,1,1,81,211,2.59513881959687,0.480717884423394,1
"3,4-Dihydroxybenzoic Acid",1,1,81,211,2.59513881959687,0.480717884423394,1
Silver nitrate,1,1,81,211,2.59513881959687,0.480717884423394,1
Flumethasone,1,1,81,211,2.59513881959687,0.480717884423394,1
Betamethasone,1,1,81,211,2.59513881959687,0.480717884423394,1
Avanafil,1,1,81,211,2.59513881959687,0.480717884423394,1
Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine,1,1,81,211,2.59513881959687,0.480717884423394,1
Alprazolam,1,1,81,211,2.59513881959687,0.480717884423394,1
METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE,1,1,81,211,2.59513881959687,0.480717884423394,1
Phloroglucinol,1,1,81,211,2.59513881959687,0.480717884423394,1
TT-232,1,1,81,211,2.59513881959687,0.480717884423394,1
Dextrothyroxine,1,1,81,211,2.59513881959687,0.480717884423394,1
Liotrix,1,1,81,211,2.59513881959687,0.480717884423394,1
Chlormezanone,1,1,81,211,2.59513881959687,0.480717884423394,1
Clorazepate,1,1,81,211,2.59513881959687,0.480717884423394,1
Zopiclone,1,1,81,211,2.59513881959687,0.480717884423394,1
Etifoxine,1,1,81,211,2.59513881959687,0.480717884423394,1
Emapunil,1,1,81,211,2.59513881959687,0.480717884423394,1
Adinazolam,1,1,81,211,2.59513881959687,0.480717884423394,1
Ketazolam,1,1,81,211,2.59513881959687,0.480717884423394,1
Naphazoline,3,6,79,206,1.30257816222014,0.481003275440993,1
Bafilomycin A1,3,6,79,206,1.30257816222014,0.481003275440993,1
Platelet Activating Factor,3,6,79,206,1.30257816222014,0.481003275440993,1
Bindarit,3,6,79,206,1.30257816222014,0.481003275440993,1
Ciclesonide,3,6,79,206,1.30257816222014,0.481003275440993,1
Bifeprunox,3,6,79,206,1.30257816222014,0.481003275440993,1
2'-Deoxycytidine,3,6,79,206,1.30257816222014,0.481003275440993,1
MB-07803,3,6,79,206,1.30257816222014,0.481003275440993,1
"2,5-Anhydroglucitol-1,6-Biphosphate",3,6,79,206,1.30257816222014,0.481003275440993,1
Caprylic acid,3,6,79,206,1.30257816222014,0.481003275440993,1
Miconazole,12,29,70,183,1.08147768436883,0.482275901644167,1
Pergolide,6,14,76,198,1.11610541477571,0.502559241065967,1
Allopurinol,4,9,78,203,1.15608701378165,0.513904687274678,1
1-deoxymannojirimycin,4,9,78,203,1.15608701378165,0.513904687274678,1
Azelaic Acid,4,9,78,203,1.15608701378165,0.513904687274678,1
Valsartan,9,22,73,190,1.06452581332332,0.514647431594962,1
Methylamine,9,22,73,190,1.06452581332332,0.514647431594962,1
Pyridostigmine,2,4,80,208,1.29879761175657,0.534694939365704,1
Propericiazine,2,4,80,208,1.29879761175657,0.534694939365704,1
Phendimetrazine,2,4,80,208,1.29879761175657,0.534694939365704,1
Guanfacine,2,4,80,208,1.29879761175657,0.534694939365704,1
Olopatadine,2,4,80,208,1.29879761175657,0.534694939365704,1
Ramatroban,2,4,80,208,1.29879761175657,0.534694939365704,1
Glycolic acid,2,4,80,208,1.29879761175657,0.534694939365704,1
SGS-742,2,4,80,208,1.29879761175657,0.534694939365704,1
Flibanserin,2,4,80,208,1.29879761175657,0.534694939365704,1
Cinitapride,2,4,80,208,1.29879761175657,0.534694939365704,1
Dimethyltryptamine,2,4,80,208,1.29879761175657,0.534694939365704,1
Nerispirdine,2,4,80,208,1.29879761175657,0.534694939365704,1
Tofisopam,2,4,80,208,1.29879761175657,0.534694939365704,1
Levonorgestrel,5,12,77,200,1.08195221318339,0.538554488255808,1
Deslanoside,5,12,77,200,1.08195221318339,0.538554488255808,1
Acetyldigitoxin,5,12,77,200,1.08195221318339,0.538554488255808,1
Pregabalin,5,12,77,200,1.08195221318339,0.538554488255808,1
ginkgolide-B,8,20,74,192,1.03770739693587,0.543847210880685,1
Diltiazem,19,49,63,163,1.0032287265115,0.552294167244084,1
Promethazine,14,36,68,176,1.00651529082851,0.554609111213516,1
Arundic acid,6,15,76,197,1.03671518341737,0.558702076053104,1
Phenytoin,9,23,73,189,1.01305827804176,0.560887448994704,1
Aprindine,9,23,73,189,1.01305827804176,0.560887448994704,1
Cinchocaine,9,23,73,189,1.01305827804176,0.560887448994704,1
L-Valine,3,7,79,205,1.11169687102755,0.561597560559583,1
Enalaprilat,3,7,79,205,1.11169687102755,0.561597560559583,1
Nicergoline,3,7,79,205,1.11169687102755,0.561597560559583,1
Diethylcarbamazine,3,7,79,205,1.11169687102755,0.561597560559583,1
Anethole trithione,3,7,79,205,1.11169687102755,0.561597560559583,1
Ibipinabant,3,7,79,205,1.11169687102755,0.561597560559583,1
Ketoprofen,15,39,67,173,0.993134616031216,0.568633223139051,1
Tenocyclidine,5,13,77,199,0.994025309264461,0.597630461237565,1
Rifabutin,5,13,77,199,0.994025309264461,0.597630461237565,1
Secobarbital,6,16,76,196,0.967244815693859,0.611875818805343,1
Montelukast,6,16,76,196,0.967244815693859,0.611875818805343,1
Irbesartan,7,19,75,193,0.948240915827188,0.624731576582063,1
Pyrophosphoric acid,7,19,75,193,0.948240915827188,0.624731576582063,1
Elacridar,1,2,81,210,1.2951104336849,0.626543684003125,1
Methylenedioxyethamphetamine,1,2,81,210,1.2951104336849,0.626543684003125,1
"3,4-Methylenedioxyamphetamine",1,2,81,210,1.2951104336849,0.626543684003125,1
Triapine,1,2,81,210,1.2951104336849,0.626543684003125,1
Fenbufen,1,2,81,210,1.2951104336849,0.626543684003125,1
Etiracetam,1,2,81,210,1.2951104336849,0.626543684003125,1
Glycodiazine,1,2,81,210,1.2951104336849,0.626543684003125,1
Sparsentan,1,2,81,210,1.2951104336849,0.626543684003125,1
Boldenone,1,2,81,210,1.2951104336849,0.626543684003125,1
Apalutamide,1,2,81,210,1.2951104336849,0.626543684003125,1
N-[4-(3-BROMO-PHENYLAMINO)-QUINAZOLIN-6-YL]-ACRYLAMIDE,1,2,81,210,1.2951104336849,0.626543684003125,1
Testosterone Propionate,1,2,81,210,1.2951104336849,0.626543684003125,1
Calusterone,1,2,81,210,1.2951104336849,0.626543684003125,1
4-(1-methyl-1-phenylethyl)phenol,1,2,81,210,1.2951104336849,0.626543684003125,1
Cabazitaxel,1,2,81,210,1.2951104336849,0.626543684003125,1
Nandrolone phenpropionate,1,2,81,210,1.2951104336849,0.626543684003125,1
Cyproterone acetate,1,2,81,210,1.2951104336849,0.626543684003125,1
Delta1-dihydrotestosterone,1,2,81,210,1.2951104336849,0.626543684003125,1
Methyltestosterone,1,2,81,210,1.2951104336849,0.626543684003125,1
Drostanolone,1,2,81,210,1.2951104336849,0.626543684003125,1
Oxandrolone,1,2,81,210,1.2951104336849,0.626543684003125,1
Synephrine,1,2,81,210,1.2951104336849,0.626543684003125,1
Bradanicline,1,2,81,210,1.2951104336849,0.626543684003125,1
Trimethaphan,1,2,81,210,1.2951104336849,0.626543684003125,1
Imidacloprid,1,2,81,210,1.2951104336849,0.626543684003125,1
Sofinicline,1,2,81,210,1.2951104336849,0.626543684003125,1
Otenabant,1,2,81,210,1.2951104336849,0.626543684003125,1
Cannabidiol,1,2,81,210,1.2951104336849,0.626543684003125,1
Nabilone,1,2,81,210,1.2951104336849,0.626543684003125,1
N-Aminoethylmorpholine,1,2,81,210,1.2951104336849,0.626543684003125,1
1h-Benoximidazole-2-Carboxylic Acid,1,2,81,210,1.2951104336849,0.626543684003125,1
Sinefungin,1,2,81,210,1.2951104336849,0.626543684003125,1
4-TERT-BUTYLBENZENESULFONIC ACID,1,2,81,210,1.2951104336849,0.626543684003125,1
Argatroban,1,2,81,210,1.2951104336849,0.626543684003125,1
2-NAPHTHALENESULFONIC ACID,1,2,81,210,1.2951104336849,0.626543684003125,1
Activated charcoal,1,2,81,210,1.2951104336849,0.626543684003125,1
4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,1,2,81,210,1.2951104336849,0.626543684003125,1
D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide,1,2,81,210,1.2951104336849,0.626543684003125,1
D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide,1,2,81,210,1.2951104336849,0.626543684003125,1
D-leucyl-N-(3-chlorobenzyl)-L-prolinamide,1,2,81,210,1.2951104336849,0.626543684003125,1
Gamma-Carboxy-Glutamic Acid,1,2,81,210,1.2951104336849,0.626543684003125,1
D-phenylalanyl-N-benzyl-L-prolinamide,1,2,81,210,1.2951104336849,0.626543684003125,1
Dabigatran etexilate,1,2,81,210,1.2951104336849,0.626543684003125,1
6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE,1,2,81,210,1.2951104336849,0.626543684003125,1
D-leucyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,1,2,81,210,1.2951104336849,0.626543684003125,1
D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,1,2,81,210,1.2951104336849,0.626543684003125,1
Indole,1,2,81,210,1.2951104336849,0.626543684003125,1
Naratriptan,1,2,81,210,1.2951104336849,0.626543684003125,1
Pizotifen,1,2,81,210,1.2951104336849,0.626543684003125,1
Rizatriptan,1,2,81,210,1.2951104336849,0.626543684003125,1
MN-305,1,2,81,210,1.2951104336849,0.626543684003125,1
Etoperidone,1,2,81,210,1.2951104336849,0.626543684003125,1
Alverine,1,2,81,210,1.2951104336849,0.626543684003125,1
Piclozotan,1,2,81,210,1.2951104336849,0.626543684003125,1
Frovatriptan,1,2,81,210,1.2951104336849,0.626543684003125,1
Almotriptan,1,2,81,210,1.2951104336849,0.626543684003125,1
Resolvin E1,1,2,81,210,1.2951104336849,0.626543684003125,1
Dofetilide,1,2,81,210,1.2951104336849,0.626543684003125,1
Leucovorin,1,2,81,210,1.2951104336849,0.626543684003125,1
Sodium sulfide,1,2,81,210,1.2951104336849,0.626543684003125,1
Anileridine,1,2,81,210,1.2951104336849,0.626543684003125,1
Methadyl Acetate,1,2,81,210,1.2951104336849,0.626543684003125,1
GSK-1521498,1,2,81,210,1.2951104336849,0.626543684003125,1
Levallorphan,1,2,81,210,1.2951104336849,0.626543684003125,1
Alfentanil,1,2,81,210,1.2951104336849,0.626543684003125,1
Ethylmorphine,1,2,81,210,1.2951104336849,0.626543684003125,1
Ohmefentanyl,1,2,81,210,1.2951104336849,0.626543684003125,1
Bacitracin,1,2,81,210,1.2951104336849,0.626543684003125,1
Filaminast,1,2,81,210,1.2951104336849,0.626543684003125,1
GSK-356278,1,2,81,210,1.2951104336849,0.626543684003125,1
(R)-Rolipram,1,2,81,210,1.2951104336849,0.626543684003125,1
Dodecyl-Coa,1,2,81,210,1.2951104336849,0.626543684003125,1
Obeticholic acid,1,2,81,210,1.2951104336849,0.626543684003125,1
Ranolazine,1,2,81,210,1.2951104336849,0.626543684003125,1
Fosaprepitant,1,2,81,210,1.2951104336849,0.626543684003125,1
Vestipitant,1,2,81,210,1.2951104336849,0.626543684003125,1
Orvepitant,1,2,81,210,1.2951104336849,0.626543684003125,1
CP-122721,1,2,81,210,1.2951104336849,0.626543684003125,1
Terbogrel,1,2,81,210,1.2951104336849,0.626543684003125,1
Seratrodast,1,2,81,210,1.2951104336849,0.626543684003125,1
Ifetroban,1,2,81,210,1.2951104336849,0.626543684003125,1
Docosanol,1,2,81,210,1.2951104336849,0.626543684003125,1
Colchicine,1,2,81,210,1.2951104336849,0.626543684003125,1
Epothilone D,1,2,81,210,1.2951104336849,0.626543684003125,1
Vinorelbine,1,2,81,210,1.2951104336849,0.626543684003125,1
Vindesine,1,2,81,210,1.2951104336849,0.626543684003125,1
4-Iodo-L-phenylalanine,1,2,81,210,1.2951104336849,0.626543684003125,1
Binodenoson,2,5,80,207,1.03487958123365,0.626807368214446,1
Preladenant,2,5,80,207,1.03487958123365,0.626807368214446,1
Regadenoson,2,5,80,207,1.03487958123365,0.626807368214446,1
"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol",2,5,80,207,1.03487958123365,0.626807368214446,1
T-62,2,5,80,207,1.03487958123365,0.626807368214446,1
Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide,2,5,80,207,1.03487958123365,0.626807368214446,1
Istradefylline,2,5,80,207,1.03487958123365,0.626807368214446,1
Mirabegron,2,5,80,207,1.03487958123365,0.626807368214446,1
Solabegron,2,5,80,207,1.03487958123365,0.626807368214446,1
Abiraterone,2,5,80,207,1.03487958123365,0.626807368214446,1
Flunarizine,2,5,80,207,1.03487958123365,0.626807368214446,1
Caprylic alcohol,2,5,80,207,1.03487958123365,0.626807368214446,1
Ivacaftor,2,5,80,207,1.03487958123365,0.626807368214446,1
Mitiglinide,2,5,80,207,1.03487958123365,0.626807368214446,1
6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID,2,5,80,207,1.03487958123365,0.626807368214446,1
"2-HYDROXY-3,5-DIIODOBENZOIC ACID",2,5,80,207,1.03487958123365,0.626807368214446,1
gamma-Aminobutyric acid,2,5,80,207,1.03487958123365,0.626807368214446,1
Dihomo-gamma-linolenic acid,2,5,80,207,1.03487958123365,0.626807368214446,1
Fluphenazine,14,38,68,174,0.942907466822011,0.62814047765481,1
Mepivacaine,3,8,79,204,0.968435514750231,0.634316875917466,1
Trolamine,3,8,79,204,0.968435514750231,0.634316875917466,1
Amikacin,3,8,79,204,0.968435514750231,0.634316875917466,1
Benzoyl peroxide,3,8,79,204,0.968435514750231,0.634316875917466,1
Pipotiazine,3,8,79,204,0.968435514750231,0.634316875917466,1
Sertindole,3,8,79,204,0.968435514750231,0.634316875917466,1
Blonanserin,3,8,79,204,0.968435514750231,0.634316875917466,1
Tetrabenazine,3,8,79,204,0.968435514750231,0.634316875917466,1
Thiothixene,3,8,79,204,0.968435514750231,0.634316875917466,1
Prochlorperazine,3,8,79,204,0.968435514750231,0.634316875917466,1
Polydatin,3,8,79,204,0.968435514750231,0.634316875917466,1
Glutaral,3,8,79,204,0.968435514750231,0.634316875917466,1
Talampanel,3,8,79,204,0.968435514750231,0.634316875917466,1
Kojic acid,3,8,79,204,0.968435514750231,0.634316875917466,1
Methadone,8,22,74,190,0.933872931681036,0.636576753849119,1
Trifluoperazine,12,33,70,179,0.930092036170726,0.641654479944574,1
Benzbromarone,4,11,78,201,0.937268012974638,0.643236243615173,1
Aprobarbital,4,11,78,201,0.937268012974638,0.643236243615173,1
Barbituric acid derivative,4,11,78,201,0.937268012974638,0.643236243615173,1
Heptabarbital,4,11,78,201,0.937268012974638,0.643236243615173,1
Quinidine barbiturate,4,11,78,201,0.937268012974638,0.643236243615173,1
Cycloleucine,4,11,78,201,0.937268012974638,0.643236243615173,1
"Dcka, 5,7-Dichlorokynurenic Acid",4,11,78,201,0.937268012974638,0.643236243615173,1
Pranlukast,9,25,73,187,0.922437386700643,0.647649739499977,1
Cyclothiazide,5,14,77,198,0.918630333485336,0.652394988986181,1
Chlorpromazine,13,36,69,176,0.921341859037706,0.652455101604775,1
Felodipine,10,28,72,184,0.912970969569745,0.658111428366942,1
Memantine,8,23,74,189,0.888721642235602,0.678986952894043,1
Halothane,8,23,74,189,0.888721642235602,0.678986952894043,1
Dapsone,9,26,73,186,0.88233931668547,0.687422188998813,1
Gemfibrozil,9,26,73,186,0.88233931668547,0.687422188998813,1
Cilnidipine,3,9,79,203,0.856982273973934,0.698385247987779,1
NADH,3,9,79,203,0.856982273973934,0.698385247987779,1
"S,S-(2-Hydroxyethyl)Thiocysteine",3,9,79,203,0.856982273973934,0.698385247987779,1
Ephedrine,4,12,78,200,0.855149352751534,0.698986297235678,1
Glycine,4,12,78,200,0.855149352751534,0.698986297235678,1
Emedastine,4,12,78,200,0.855149352751534,0.698986297235678,1
Fexofenadine,4,12,78,200,0.855149352751534,0.698986297235678,1
Trichlormethiazide,5,15,77,197,0.853268951577477,0.702340238292919,1
Methylphenobarbital,5,15,77,197,0.853268951577477,0.702340238292919,1
Enprofylline,2,6,80,206,0.858769479325411,0.704316607123753,1
Lubiprostone,2,6,80,206,0.858769479325411,0.704316607123753,1
Methacholine,2,6,80,206,0.858769479325411,0.704316607123753,1
Isopropamide,2,6,80,206,0.858769479325411,0.704316607123753,1
Diphemanil Methylsulfate,2,6,80,206,0.858769479325411,0.704316607123753,1
Phosphoramidon,2,6,80,206,0.858769479325411,0.704316607123753,1
Mephedrone,2,6,80,206,0.858769479325411,0.704316607123753,1
Thiamylal,2,6,80,206,0.858769479325411,0.704316607123753,1
Uridine,2,6,80,206,0.858769479325411,0.704316607123753,1
Minaprine,6,18,76,194,0.851339215906665,0.707052681336497,1
Flufenamic Acid,6,18,76,194,0.851339215906665,0.707052681336497,1
