drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Glutathione,2,12,674,5411,1.33795643168328,0.470147370594708,1
Docosanol,2,12,674,5411,1.33795643168328,0.470147370594708,1
Picrotoxin,33,258,643,5165,1.02743227981368,0.472269590643754,1
Nimodipine,43,338,633,5085,1.02197063639992,0.474181483081581,1
Fluticasone propionate,3,20,673,5403,1.20419457361271,0.47714897387829,1
Montelukast,21,163,655,5260,1.03460899293711,0.478292826086182,1
Pomalidomide,40,315,636,5108,1.01986484515909,0.481422897688962,1
Enzalutamide,5,36,671,5387,1.11499616807501,0.48259645127892,1
Fluocinonide,5,36,671,5387,1.11499616807501,0.48259645127892,1
dATP,8,60,668,5363,1.07046963241147,0.485723526769362,1
Pranlukast,20,156,656,5267,1.02935389324865,0.488763575284882,1
Afamelanotide,14,109,662,5314,1.03101526454941,0.500841448610516,1
Trichloroethylene,50,398,626,5025,1.00843570476928,0.502766994028449,1
Pyrvinium,6,45,670,5378,1.07025949623713,0.503939219269416,1
Ranolazine,1,5,675,5418,1.6051730691553,0.505970825465112,1
Letaxaban,1,5,675,5418,1.6051730691553,0.505970825465112,1
Edoxaban,1,5,675,5418,1.6051730691553,0.505970825465112,1
Eribaxaban,1,5,675,5418,1.6051730691553,0.505970825465112,1
Rivaroxaban,1,5,675,5418,1.6051730691553,0.505970825465112,1
Apixaban,1,5,675,5418,1.6051730691553,0.505970825465112,1
Darexaban,1,5,675,5418,1.6051730691553,0.505970825465112,1
Clofarabine,3,21,673,5402,1.14663834192147,0.506437337396296,1
Drospirenone,5,38,671,5385,1.0559713260192,0.526253573902715,1
Ephedrine,25,200,651,5223,1.00287975926265,0.527456963671898,1
Itraconazole,4,30,672,5393,1.07005061219886,0.529772327444023,1
Sitagliptin,60,483,616,4940,0.996209308713104,0.533033501081426,1
Epothilone D,9,71,667,5352,1.0171241452233,0.5342560435609,1
Vinorelbine,9,71,667,5352,1.0171241452233,0.5342560435609,1
Valsartan,40,322,636,5101,0.996328537548356,0.535041494991283,1
Alisertib,27,217,649,5206,0.998076040905346,0.535281865159241,1
Amlexanox,24,193,652,5230,0.997489191184951,0.53787329819508,1
Adapalene,8,64,668,5359,1.00280647576915,0.553174390008521,1
Levothyroxine,25,203,651,5220,0.987493432992066,0.555816505812907,1
Vesnarinone,32,260,644,5163,0.986719300557855,0.556916349311014,1
alpha-D-glucose 6-phosphate,1,6,675,5417,1.33745573229917,0.560781874535452,1
Indobufen,1,6,675,5417,1.33745573229917,0.560781874535452,1
Thiamylal,1,6,675,5417,1.33745573229917,0.560781874535452,1
L-Thiocitrulline,1,6,675,5417,1.33745573229917,0.560781874535452,1
4-(1H-IMIDAZOL-1-YL)PHENOL,1,6,675,5417,1.33745573229917,0.560781874535452,1
Thiocoumarin,1,6,675,5417,1.33745573229917,0.560781874535452,1
4r-Fluoro-N6-Ethanimidoyl-L-Lysine,1,6,675,5417,1.33745573229917,0.560781874535452,1
Ethyl Oxo(Piperidin-1-Yl)Acetate,1,6,675,5417,1.33745573229917,0.560781874535452,1
7-AMINO-4-METHYL-CHROMEN-2-ONE,1,6,675,5417,1.33745573229917,0.560781874535452,1
(3r)-1-Acetyl-3-Methylpiperidine,1,6,675,5417,1.33745573229917,0.560781874535452,1
Perindopril,45,366,631,5057,0.985361808757681,0.561064166204326,1
Rofecoxib,14,114,662,5309,0.984869789676018,0.563889186420155,1
Terfenadine,29,238,647,5185,0.97648725069142,0.577406514569112,1
Flutamide,6,49,670,5374,0.982152871119412,0.580620808422576,1
Aripiprazole,73,597,603,4826,0.978630567154346,0.58594907242786,1
Magnesium chloride,18,149,658,5274,0.968281990507143,0.588291125440512,1
Ciprofloxacin,45,370,631,5053,0.973938430511449,0.589134440335289,1
Furosemide,45,371,631,5052,0.971120928263393,0.59605974990232,1
Salmeterol,44,363,632,5060,0.970465792501477,0.597162486583468,1
Icosapent,78,640,598,4783,0.974795818600135,0.599349596882343,1
Reserpine,42,347,634,5076,0.969065077959251,0.599478334755391,1
Clarithromycin,20,167,656,5256,0.959547408011369,0.60384499524949,1
Salbutamol,43,356,633,5067,0.966866097517478,0.605315503525735,1
Gallopamil,1,7,675,5416,1.14620439595866,0.609519801786607,1
Metoprine,1,7,675,5416,1.14620439595866,0.609519801786607,1
Flumazenil,3,25,673,5398,0.962500307669717,0.614162357601718,1
"S-(2,4-dinitrophenyl)glutathione",3,25,673,5398,0.962500307669717,0.614162357601718,1
Amphetamine,86,708,590,4715,0.970719789811245,0.615242165729056,1
Buspirone,49,407,627,5016,0.963145529745402,0.618331004192581,1
Oxandrolone,4,34,672,5389,0.943456851477038,0.620655613934683,1
Drostanolone,4,34,672,5389,0.943456851477038,0.620655613934683,1
Nandrolone phenpropionate,4,34,672,5389,0.943456851477038,0.620655613934683,1
Testosterone Propionate,4,34,672,5389,0.943456851477038,0.620655613934683,1
Delta1-dihydrotestosterone,4,34,672,5389,0.943456851477038,0.620655613934683,1
Boldenone,4,34,672,5389,0.943456851477038,0.620655613934683,1
Calusterone,4,34,672,5389,0.943456851477038,0.620655613934683,1
Cyproterone acetate,4,34,672,5389,0.943456851477038,0.620655613934683,1
Methyltestosterone,4,34,672,5389,0.943456851477038,0.620655613934683,1
Cabazitaxel,4,34,672,5389,0.943456851477038,0.620655613934683,1
N-[4-(3-BROMO-PHENYLAMINO)-QUINAZOLIN-6-YL]-ACRYLAMIDE,4,34,672,5389,0.943456851477038,0.620655613934683,1
Apalutamide,4,34,672,5389,0.943456851477038,0.620655613934683,1
"1D-myo-inositol 1,4,5-trisphosphate",39,326,637,5097,0.957244069541775,0.625003080293156,1
Glutamic Acid,71,588,605,4835,0.96498658232708,0.626276505446679,1
Venlafaxine,18,153,658,5270,0.94225191617324,0.630087596550869,1
Nitrendipine,19,162,657,5261,0.939166472066758,0.6366666945227,1
Calcium Chloride,3,26,673,5397,0.925310021669603,0.638485448499295,1
Tenocyclidine,3,26,673,5397,0.925310021669603,0.638485448499295,1
Alclometasone,2,17,674,5406,0.943624848932844,0.638955523965811,1
Deflazacort,2,17,674,5406,0.943624848932844,0.638955523965811,1
Paramethasone,2,17,674,5406,0.943624848932844,0.638955523965811,1
Flurandrenolide,2,17,674,5406,0.943624848932844,0.638955523965811,1
Ciclopirox,2,17,674,5406,0.943624848932844,0.638955523965811,1
Fluorometholone,2,17,674,5406,0.943624848932844,0.638955523965811,1
Loteprednol,2,17,674,5406,0.943624848932844,0.638955523965811,1
Fluticasone furoate,2,17,674,5406,0.943624848932844,0.638955523965811,1
Clobetasol propionate,2,17,674,5406,0.943624848932844,0.638955523965811,1
Medrysone,2,17,674,5406,0.943624848932844,0.638955523965811,1
Desonide,2,17,674,5406,0.943624848932844,0.638955523965811,1
Cortisone acetate,2,17,674,5406,0.943624848932844,0.638955523965811,1
Clocortolone,2,17,674,5406,0.943624848932844,0.638955523965811,1
Mometasone,2,17,674,5406,0.943624848932844,0.638955523965811,1
Fluocinolone Acetonide,2,17,674,5406,0.943624848932844,0.638955523965811,1
Difluprednate,2,17,674,5406,0.943624848932844,0.638955523965811,1
Abiraterone,4,35,672,5388,0.91633015984048,0.641571985548671,1
4-(1-methyl-1-phenylethyl)phenol,4,35,672,5388,0.91633015984048,0.641571985548671,1
"8-cyclopentyl-1,3-dipropylxanthine",36,305,640,5118,0.943893108473817,0.651813805903639,1
Zebularine,9,79,667,5344,0.912760909929289,0.652529609772733,1
Nitrazepam,1,8,675,5415,1.00277737317421,0.652856628907318,1
Pyridostigmine,1,8,675,5415,1.00277737317421,0.652856628907318,1
Cyclothiazide,1,8,675,5415,1.00277737317421,0.652856628907318,1
Silver nitrate,42,355,634,5068,0.945731178934272,0.654717690716184,1
Brimonidine,33,281,643,5142,0.939136007427228,0.658063255545889,1
Allopurinol,13,114,663,5309,0.913141683320438,0.663138741650195,1
Imidazole,13,114,663,5309,0.913141683320438,0.663138741650195,1
Betamethasone,2,18,674,5405,0.89103412605461,0.667166760611381,1
"Hexane-1,6-Diol",2,18,674,5405,0.89103412605461,0.667166760611381,1
Desoximetasone,2,18,674,5405,0.89103412605461,0.667166760611381,1
Diflorasone,2,18,674,5405,0.89103412605461,0.667166760611381,1
Flumethasone,2,18,674,5405,0.89103412605461,0.667166760611381,1
6-O-Cyclohexylmethyl Guanine,35,300,641,5123,0.932420962605652,0.675292983049946,1
Paricalcitol,55,467,621,4956,0.939901901429974,0.683465507851604,1
Carvedilol,67,566,609,4857,0.944072039864618,0.68400918010328,1
Ondansetron,35,302,641,5121,0.925882802505936,0.689231465279106,1
Rotigaptide,1,9,675,5414,0.891195926872192,0.691390113120562,1
Teniposide,2,19,674,5404,0.843975160823875,0.693570295484552,1
Terazosin,17,153,659,5270,0.888546757532318,0.712173309724997,1
Metoprolol,60,514,616,4909,0.930238856603917,0.714197464260919,1
Olmesartan,28,247,648,5176,0.905476654276661,0.715769160700498,1
Obeticholic acid,2,20,674,5403,0.801680856955884,0.71821967646141,1
Diltiazem,34,298,642,5125,0.910788947239184,0.718787247404347,1
Beta-(2-Naphthyl)-Alanine,19,171,657,5252,0.888206297242785,0.719765040665719,1
(S)-Wiskostatin,22,197,654,5226,0.892369698844202,0.722739700122686,1
"N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine",20,180,656,5243,0.888035265900959,0.723456230329452,1
Acetazolamide,1,10,675,5413,0.80197590108321,0.725651943229036,1
2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,1,10,675,5413,0.80197590108321,0.725651943229036,1
1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,1,10,675,5413,0.80197590108321,0.725651943229036,1
Putrescine,1,10,675,5413,0.80197590108321,0.725651943229036,1
"N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium",1,10,675,5413,0.80197590108321,0.725651943229036,1
Indirubin-5-Sulphonate,36,316,640,5107,0.909068841896102,0.726441885772274,1
Beta-Mercaptoethanol,69,591,607,4832,0.929375829639903,0.726566594442752,1
Clonidine,61,525,615,4898,0.925351363602533,0.728047751332842,1
Tenofovir disoproxil,10,94,666,5329,0.851214703288117,0.730528155461789,1
"(5E)-5-[(2,2-DIFLUORO-1,3-BENZODIOXOL-5-YL)METHYLENE]-1,3-THIAZOLIDINE-2,4-DIONE",10,94,666,5329,0.851214703288117,0.730528155461789,1
Bosentan,18,164,658,5259,0.877206473181587,0.733359913677652,1
Probenecid,41,360,635,5063,0.908049339067961,0.738436074574438,1
4-Iodobenzo[B]Thiophene-2-Carboxamidine,18,166,658,5257,0.866366032445437,0.75004081184605,1
4-(2-aminoethyl)-2-ethylphenol,4,41,672,5382,0.781400576146516,0.750658379399676,1
Procainamide,34,303,642,5120,0.89487965276557,0.750713369441247,1
Istradefylline,10,96,666,5327,0.833224606406838,0.752219110348526,1
"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol",10,96,666,5327,0.833224606406838,0.752219110348526,1
T-62,10,96,666,5327,0.833224606406838,0.752219110348526,1
Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide,10,96,666,5327,0.833224606406838,0.752219110348526,1
Regadenoson,10,96,666,5327,0.833224606406838,0.752219110348526,1
Preladenant,10,96,666,5327,0.833224606406838,0.752219110348526,1
Aminaphthone,16,149,660,5274,0.858133164247665,0.753325679640759,1
Darusentan,16,149,660,5274,0.858133164247665,0.753325679640759,1
Cholic Acid,1,11,675,5412,0.728923321379433,0.756115032318585,1
Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide,1,11,675,5412,0.728923321379433,0.756115032318585,1
NADH,1,11,675,5412,0.728923321379433,0.756115032318585,1
Clotrimazole,1,11,675,5412,0.728923321379433,0.756115032318585,1
Caprylic acid,1,11,675,5412,0.728923321379433,0.756115032318585,1
Irosustat,1,11,675,5412,0.728923321379433,0.756115032318585,1
Tolbutamide,36,321,640,5102,0.894087717290697,0.757084576775753,1
Astaxanthin,26,236,650,5187,0.879200042462245,0.758073007976586,1
Triamcinolone,3,32,673,5391,0.751010969573846,0.761520080006326,1
Ifosfamide,2,22,674,5401,0.728520285161118,0.762518923138302,1
Binodenoson,10,97,666,5326,0.824478001593998,0.762605411642946,1
Piclidenoson,10,97,666,5326,0.824478001593998,0.762605411642946,1
Prucalopride,11,106,665,5317,0.829766223422883,0.763135979697251,1
Ibudilast,18,168,658,5255,0.855723826898842,0.766036118817433,1
Ketanserin,49,433,627,4990,0.900657887568456,0.769446384688022,1
Mefloquine,10,98,666,5325,0.815909795352855,0.772685120224229,1
Papaverine,26,239,650,5184,0.867658246129474,0.777925934615907,1
Flavin adenine dinucleotide,2,23,674,5400,0.696720403952958,0.782316334404613,1
Pentagastrin,23,214,653,5209,0.857386396796607,0.784111444596721,1
Pyrophosphoric acid,32,292,644,5131,0.873178524892422,0.786642374600929,1
Verapamil,59,521,617,4902,0.899738603818425,0.787960612398067,1
Pseudoephedrine,55,489,621,4934,0.893665781833454,0.795228122209642,1
Nortriptyline,57,507,619,4916,0.892895281029523,0.800220066297043,1
"1,2-Dihydroxybenzene",31,286,645,5137,0.863303856266241,0.801251842908731,1
Paroxetine,48,432,628,4991,0.88307859259503,0.805011434670862,1
Evatanepag,9,93,667,5330,0.773354470192662,0.811948162290361,1
Esmolol,9,93,667,5330,0.773354470192662,0.811948162290361,1
Practolol,9,93,667,5330,0.773354470192662,0.811948162290361,1
Bufuralol,9,93,667,5330,0.773354470192662,0.811948162290361,1
Landiolol,9,93,667,5330,0.773354470192662,0.811948162290361,1
Solabegron,9,93,667,5330,0.773354470192662,0.811948162290361,1
Mirabegron,9,93,667,5330,0.773354470192662,0.811948162290361,1
Telcagepant,9,93,667,5330,0.773354470192662,0.811948162290361,1
Olcegepant,9,93,667,5330,0.773354470192662,0.811948162290361,1
D-Phenylalanine,9,93,667,5330,0.773354470192662,0.811948162290361,1
Pexacerfont,9,93,667,5330,0.773354470192662,0.811948162290361,1
Telavancin,9,93,667,5330,0.773354470192662,0.811948162290361,1
Verucerfont,9,93,667,5330,0.773354470192662,0.811948162290361,1
Emicerfont,9,93,667,5330,0.773354470192662,0.811948162290361,1
Betazole,9,93,667,5330,0.773354470192662,0.811948162290361,1
Roxatidine acetate,9,93,667,5330,0.773354470192662,0.811948162290361,1
Intepirdine,9,93,667,5330,0.773354470192662,0.811948162290361,1
Radicicol,9,93,667,5330,0.773354470192662,0.811948162290361,1
Propylhexedrine,9,93,667,5330,0.773354470192662,0.811948162290361,1
Deanol,9,93,667,5330,0.773354470192662,0.811948162290361,1
"N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide",30,280,646,5143,0.853028667918139,0.815610906977968,1
Phenytoin,33,306,643,5117,0.858247830460475,0.81589447199526,1
Selinexor,11,112,665,5311,0.784416662548509,0.816928417523255,1
ABC-294640,2,25,674,5398,0.640751819957698,0.817601452865544,1
Isosorbide Mononitrate,9,94,667,5329,0.764983189605743,0.820825804364981,1
4-Iodo-L-phenylalanine,9,94,667,5329,0.764983189605743,0.820825804364981,1
Arundic acid,9,94,667,5329,0.764983189605743,0.820825804364981,1
Metiamide,9,94,667,5329,0.764983189605743,0.820825804364981,1
Ranitidine,9,94,667,5329,0.764983189605743,0.820825804364981,1
Cimetidine,41,377,635,5046,0.864227753249725,0.826249951999729,1
"(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid",53,480,623,4943,0.876085202211835,0.828586524535249,1
Bevirimat,1,14,675,5409,0.572423459598648,0.828690684135431,1
Aluminum sulfate,1,14,675,5409,0.572423459598648,0.828690684135431,1
Kanamycin,1,14,675,5409,0.572423459598648,0.828690684135431,1
Macitentan,15,150,661,5273,0.797760342563533,0.829075896413926,1
5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide,9,95,667,5328,0.756789794633948,0.829380318471599,1
Arsanilic acid,9,95,667,5328,0.756789794633948,0.829380318471599,1
Fenfluramine,46,421,630,5002,0.867538380479849,0.831332959710728,1
beta-Naphthoflavone,2,26,674,5397,0.615996155752938,0.833250614039685,1
Enprofylline,9,96,667,5327,0.748767075631832,0.837616624630632,1
Dinitrochlorobenzene,23,223,653,5200,0.821348005676209,0.8385079299047,1
Sitaxentan,15,152,661,5271,0.786964164402336,0.842251487017726,1
Prostaglandin D2,23,224,653,5199,0.817522866047413,0.843873621410398,1
Etoricoxib,9,97,667,5326,0.740909754488801,0.845540105337219,1
Spermine,43,399,633,5024,0.855366370746771,0.846685322897556,1
Ibrutinib,22,216,654,5207,0.810947447674595,0.848554414122329,1
Risperidone,46,426,630,4997,0.856500574228577,0.851351184978288,1
Nebivolol,38,357,638,5066,0.845223041201431,0.851563843654183,1
Aminoglutethimide,9,98,667,5325,0.733212768507437,0.853156556798938,1
Pindolol,38,358,638,5065,0.842696088035274,0.855658478494996,1
Fomepizole,31,297,645,5126,0.829538848944916,0.855892115188902,1
Phosphoramidon,38,359,638,5064,0.84018321112756,0.859669841759121,1
"2-HYDROXY-3,5-DIIODOBENZOIC ACID",14,146,662,5277,0.764401879855381,0.861701455830342,1
Rebamipide,58,532,618,4891,0.862850941395271,0.862690452483999,1
Quizartinib,1,16,675,5407,0.500691978194826,0.864647272598722,1
Bivalirudin,16,165,660,5258,0.772555237132643,0.865305967392831,1
Cysteamine,37,353,639,5070,0.831661523565335,0.870191753537213,1
Trehalose,2,29,674,5394,0.551971927370401,0.87317593863035,1
Pyridoxal Phosphate,16,167,660,5256,0.763014045091756,0.875985776180731,1
Vestipitant,22,222,654,5201,0.788123968790639,0.877813658306433,1
Fosaprepitant,22,222,654,5201,0.788123968790639,0.877813658306433,1
Orvepitant,22,222,654,5201,0.788123968790639,0.877813658306433,1
CP-122721,22,222,654,5201,0.788123968790639,0.877813658306433,1
Deserpidine,1,17,675,5406,0.471154959806342,0.879691410008005,1
Lauric Acid,57,529,619,4894,0.851929377330768,0.880143397068549,1
Dronedarone,53,495,623,4928,0.846963650476786,0.881345904967712,1
CD564,4,52,672,5371,0.614853335598744,0.882165663087979,1
Dodecyl-Alpha-D-Maltoside,4,52,672,5371,0.614853335598744,0.882165663087979,1
3-(4-HYDROXY-PHENYL)PYRUVIC ACID,15,159,661,5264,0.751323639939887,0.882349354775405,1
Prednisolone,46,435,630,4988,0.837272088582055,0.8829565892795,1
Dutasteride,2,30,674,5393,0.5334757771913,0.884396229352052,1
GTS-21,2,30,674,5393,0.5334757771913,0.884396229352052,1
Ximelagatran,15,160,661,5263,0.746486682861446,0.887351895800575,1
Pyrazole,30,296,646,5127,0.80440524678428,0.887602778863585,1
Irbesartan,46,437,630,4986,0.833106640216713,0.889235242714125,1
Fasudil,28,279,648,5144,0.796700177733701,0.890668059966225,1
Eprosartan,22,225,654,5198,0.777168647809812,0.890699097755058,1
Forasartan,22,225,654,5198,0.777168647809812,0.890699097755058,1
Saprisartan,22,225,654,5198,0.777168647809812,0.890699097755058,1
Amantadine,43,412,633,5011,0.826237534753592,0.892750652252774,1
Quinidine barbiturate,1,18,675,5405,0.444898875428366,0.893065625899238,1
"5-Alpha-Androstane-3-Beta,17beta-Diol",30,298,646,5125,0.798695697115671,0.894816176615793,1
Aliskiren,39,378,637,5045,0.817162080622227,0.895998065655703,1
Bevantolol,30,299,646,5124,0.79586956243516,0.8982844315361,1
Relcovaptan,23,236,653,5187,0.774168924628038,0.898308881861495,1
Muscimol,35,344,641,5079,0.806202727531796,0.900060177180006,1
"(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE",49,468,627,4955,0.827445350053376,0.903343402473717,1
Mitiglinide,28,283,648,5140,0.784830334468107,0.904791515301294,1
"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",1,19,675,5404,0.421407040186351,0.904955039861757,1
Platelet Activating Factor,13,145,663,5278,0.713760691233045,0.905388195337331,1
Escitalopram,14,155,662,5268,0.718795182553957,0.907585838072328,1
3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,28,284,648,5139,0.781915112059459,0.908085554663184,1
Conivaptan,29,293,647,5130,0.784801008697288,0.908087417993835,1
Tolvaptan,29,293,647,5130,0.784801008697288,0.908087417993835,1
Pimozide,42,409,634,5014,0.812147967621378,0.909488438629918,1
Methamphetamine,55,523,621,4900,0.829809412686213,0.910608248071086,1
Barasertib,17,184,659,5239,0.734537451326052,0.910714287990297,1
2'-Deoxycytidine,2,33,674,5390,0.484712625240051,0.912772318635661,1
Lauryl Dimethylamine-N-Oxide,2,33,674,5390,0.484712625240051,0.912772318635661,1
Angiotensin 1-7,45,437,631,4986,0.813706944416,0.913781533373715,1
Citalopram,37,367,639,5056,0.79773207962223,0.915501068876653,1
6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID,1,20,675,5403,0.400264221098123,0.915524277080618,1
Secobarbital,4,57,672,5366,0.560402315332724,0.918598572128876,1
Choline,28,288,648,5135,0.770456646930324,0.920359982708793,1
Carbocisteine,18,196,658,5227,0.729563874530741,0.920373221407288,1
Metocurine,27,279,649,5144,0.767066995865187,0.920588370931112,1
Picropodophyllin,25,261,651,5162,0.759546818129233,0.921275829780902,1
Tamibarotene,35,352,641,5071,0.786641787751197,0.923000203151365,1
Rocuronium,27,280,649,5143,0.764179293205591,0.923473543774154,1
Decamethonium,27,280,649,5143,0.764179293205591,0.923473543774154,1
2-NAPHTHALENESULFONIC ACID,14,159,662,5264,0.700182626100305,0.923520387277581,1
D-leucyl-N-(3-chlorobenzyl)-L-prolinamide,14,159,662,5264,0.700182626100305,0.923520387277581,1
Argatroban,14,159,662,5264,0.700182626100305,0.923520387277581,1
Dabigatran etexilate,14,159,662,5264,0.700182626100305,0.923520387277581,1
4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,14,159,662,5264,0.700182626100305,0.923520387277581,1
D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,14,159,662,5264,0.700182626100305,0.923520387277581,1
6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE,14,159,662,5264,0.700182626100305,0.923520387277581,1
D-phenylalanyl-N-benzyl-L-prolinamide,14,159,662,5264,0.700182626100305,0.923520387277581,1
4-TERT-BUTYLBENZENESULFONIC ACID,14,159,662,5264,0.700182626100305,0.923520387277581,1
D-leucyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,14,159,662,5264,0.700182626100305,0.923520387277581,1
D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide,14,159,662,5264,0.700182626100305,0.923520387277581,1
Activated charcoal,14,159,662,5264,0.700182626100305,0.923520387277581,1
D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide,14,159,662,5264,0.700182626100305,0.923520387277581,1
Diphenhydramine,40,397,636,5026,0.796251418653753,0.924081387840834,1
Imidapril,19,207,657,5216,0.728745421885188,0.925794809342974,1
Halothane,39,390,637,5033,0.790138720125895,0.928573177227548,1
Tubocurarine,27,283,649,5140,0.755638619058688,0.931618419669426,1
Alprenolol,34,347,642,5076,0.774734734996627,0.932764572052717,1
Penbutolol,34,347,642,5076,0.774734734996627,0.932764572052717,1
Castanospermine,1,22,675,5401,0.363744427704823,0.933271595310226,1
Physostigmine,26,275,650,5148,0.748832626933188,0.934616265478864,1
Naltrexone,40,402,636,5021,0.785567104242037,0.935403600609124,1
Ketotifen,13,153,663,5270,0.675419347198316,0.936224416665109,1
Ezetimibe,31,322,645,5101,0.761411533576467,0.937724129815185,1
Gamma-Carboxy-Glutamic Acid,14,164,662,5259,0.678193570230743,0.940133040799727,1
Latanoprost,14,165,662,5258,0.673955662353004,0.943056315224292,1
Ramipril,35,361,641,5062,0.765671926416823,0.943506364407003,1
Nefazodone,32,335,644,5088,0.754718512300258,0.946008136448049,1
L-Citrulline,11,138,665,5285,0.633526457240743,0.950717557986364,1
Lysergic Acid Diethylamide,38,393,638,5030,0.762353648981176,0.952391400580769,1
Etidronic acid,1,25,675,5398,0.319920032187078,0.953160540540929,1
Sumatriptan,38,394,638,5029,0.760267872449978,0.954042913355801,1
Apomorphine,39,405,637,5018,0.758611264063671,0.957092555809696,1
Orphenadrine,13,161,663,5262,0.640887931711739,0.958028868644095,1
Erythromycin,11,141,665,5282,0.619696821938301,0.958408357479148,1
Uracil,34,361,642,5062,0.742640267358889,0.959487683412072,1
Temozolomide,28,306,648,5117,0.722600332743437,0.960181072242672,1
Siponimod,16,193,660,5230,0.656971518684798,0.962727302220078,1
Cetirizine,28,308,648,5115,0.717628213627301,0.963306465161154,1
Dexfosfoserine,31,336,645,5087,0.727688081103909,0.96343223703715,1
Methylthioninium,33,355,643,5068,0.732709278393154,0.964147687181115,1
Ramelteon,16,194,660,5229,0.653460536194701,0.964569585851319,1
N-Cyclohexyl-N'-(4-Iodophenyl)Urea,3,56,673,5367,0.427260922291259,0.966467306473594,1
Clomipramine,33,357,643,5066,0.72831755954713,0.966834961998722,1
Azelastine,12,156,664,5267,0.610213301190744,0.968370660838388,1
Ergotamine,31,341,645,5082,0.716315004865692,0.97007668113933,1
Phentolamine,30,332,646,5091,0.712157168519692,0.97049429835781,1
Oxitriptan,23,267,653,5156,0.680206535071565,0.972119081550419,1
Bempedoic acid,5,83,671,5340,0.479458243245592,0.973363920209408,1
Heptyl 1-Thiohexopyranoside,1,30,675,5393,0.266355909517465,0.974042196555219,1
"Heptane-1,2,3-Triol",1,30,675,5393,0.266355909517465,0.974042196555219,1
Hexadecanal,1,30,675,5393,0.266355909517465,0.974042196555219,1
Clopidogrel,27,309,649,5114,0.688565550793755,0.976462933567772,1
"5,6-Cyclic-Tetrahydropteridine",14,182,662,5241,0.609035798519581,0.976919447467437,1
(Hydroxyethyloxy)Tri(Ethyloxy)Octane,1,31,675,5392,0.257716433212291,0.97693400194887,1
"N-Methyl-N-Propargyl-3-(2,4-Dichlorophenoxy)Propylamine",24,281,652,5142,0.673619272872021,0.977208536554521,1
Levonorgestrel,13,172,663,5251,0.598651680272384,0.977231517495338,1
Talampanel,4,73,672,5350,0.436279024037056,0.977299744128631,1
Pethidine,16,203,660,5220,0.623418130250964,0.977853501464113,1
Ketobemidone,16,203,660,5220,0.623418130250964,0.977853501464113,1
Alogliptin,20,243,656,5180,0.649944910909145,0.978157494367949,1
Candesartan cilexetil,34,377,642,5046,0.708879395900655,0.978389780561332,1
Memantine,29,331,647,5092,0.689569609058822,0.979354982408895,1
Heroin,14,184,662,5239,0.602186757696252,0.979372807582029,1
B-2-Octylglucoside,1,32,675,5391,0.249616898288762,0.979504071947644,1
Miglitol,17,215,659,5208,0.624920645684923,0.98004569281368,1
Alprostadil,16,205,660,5218,0.617100233263156,0.980114220388411,1
Omeprazole,33,370,643,5053,0.700928559002921,0.980407939285726,1
Tolazoline,42,454,634,4969,0.725094681426364,0.980652568909018,1
"2,4-Dinitrophenol",30,342,646,5081,0.689978943858183,0.980668801856239,1
Idazoxan,15,196,661,5227,0.605224663941981,0.981330798887007,1
Oleic Acid,16,207,660,5216,0.610904408983799,0.982164674487509,1
Palmitoleic Acid,16,207,660,5216,0.610904408983799,0.982164674487509,1
Ezogabine,30,344,646,5079,0.685698016182186,0.982281395833391,1
Enflurane,4,76,672,5347,0.418823909049956,0.982366716072509,1
